section,category_code,category_name,group_code,group_name,oem_number,quantity,production_period,applicable_option,spec_color,trim_code,applies_for_models,notes,replacements
body,911,FRONT GRILLE,91121,FRONT GRILLE ASSEMBLY,91061AC221,01,01.06.1997 - 30.11.1998,,,,S.(LX+BRIGLD) +W.(LX+BRIGLD),,
body,911,FRONT GRILLE,91162*A,clip,91065AC100,04,01.06.1997 - 30.11.1998,,,,S +W,,
body,911,FRONT GRILLE,91162*B,clip,91059FC090,02,01.06.1997 - 30.11.1998,,,,S +W,,
body,911,FRONT GRILLE,91174,ORNAMENT-FRONT GRILLE,91063AC210,01,01.06.1997 - 30.11.1998,,,,S.(LX+TXS+BRI#+RS+GT+25T) +W.(LX+TXS+BRI#+TSR+GT+25T),,
body,911,FRONT GRILLE,91176,SPACER-FRONT GRILLE SIDE,91064AC020,02,01.06.1997 - 30.11.1998,,,,S +W.(LX+TXS+BRI#+TSR+GT#+25T#),,
